Recurso,Peca,Qtde,Etapa,LEAD TIME,Código,Célula,flag peça,Etapa2,Etapa3,Etapa4,Etapa5,Etapa6
462767,ICAMENTO COMPL C/F (M98) FA,1,Montagem,30,462767,IÇAMENTO,1,,,,,
463061,Içamento Pequeno SS FAFB,1,Montagem,30,463061,IÇAMENTO,1,Pintura,,,CINZA,
464922,Eixo Completo SC RD (5000) CBHM,1,Montagem,30,464922,EIXO COMPLETO,1,Pintura,,,CINZA,
466529,Grade Lateral 60cm (3500) CBHM,2,Montagem,30,466529,LATERAL,1,Pintura,,,COLORIDO,
466621,"Dianteira de 0,60",5,Montagem,30,466621,LATERAL,1,Pintura,,,COLORIDO,
466621,"Dianteira de 0,60",1,Montagem,30,466621,LATERAL,1,Pintura,,,COLORIDO,
466803,Varão Acionador de Freio - CBHM 5000,1,,30,466803,EIXO COMPLETO,1,,,,,
466803,CORRENTE 1 ELO,1,Montagem,30,428360,ESTAMPARIA,1,,,,,
466931,Eixo COMPLETO SC RD (M98) FA4FB,1,Montagem,30,466931,EIXO COMPLETO,1,Pintura,,,CINZA,
477114,Eixo Traseiro Completo F4/F6,1,Montagem,30,032782,EIXO COMPLETO,1,Pintura,,,CINZA,
477783,Eixo Traseiro Completo F4/F6,1,Montagem,30,032782,EIXO COMPLETO,1,Pintura,,,CINZA,
479937,Eixo 7t SS,1,Montagem,30,479937,EIXO COMPLETO,1,Pintura,,,CINZA,
487030,Chassi FA4FB S/M,1,Montagem,30,487030,CHASSI,1,Pintura,Solda,,CINZA,
493181,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
493193,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
493650,Eixo 7t SC,1,Montagem,30,493650,EIXO COMPLETO,1,Pintura,,,CINZA,
494689,MACACO ANTIGO CBHM,1,Montagem,30,494689,IÇAMENTO,1,Pintura,,,CINZA,
623063,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
623063,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
623063,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
623063,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
623063,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
623063,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
623063,Tanque 4300 M22,1,,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
623075,TANQUE SIMPLES ESPECIAL 6500 M22,1,Montagem,30,032737,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
623075,CORPO DO TANQUE 6500 M22,1,Montagem,30,032731,PLAT. TANQUE. CAÇAM.,1,,,,,
623075,Escada Compl T6,1,Montagem,30,411528,PLAT. TANQUE. CAÇAM.,1,,,,,
623075,"Gradil T6,5",1,Montagem,30,032871,PLAT. TANQUE. CAÇAM.,1,,,,,
017917,"EIXO BAL COMPL SS (CEN -1,75) F6SS",1,Montagem,30,017917,EIXO COMPLETO,1,Pintura,,,CINZA,
017917,"EIXO BAL SIMPL SS (CEN-1,75) F6SS",1,Montagem,30,017929,EIXO SIMPLES,1,,,,,
017917,CUBO F6 SS,2,Montagem,30,222401,CUBO DE RODA,1,,,,,
031289,Fueiro LD - CBH A.L (M19),1,Montagem,30,31289,FUEIRO,1,Pintura,,,,
031289LC,Fueiro LD - CBH A.L (M19),1,Montagem,30,031289,FUEIRO,1,Pintura,,,,
031290,Fueiro LE - CBH A.L (M19),1,Montagem,30,31290,FUEIRO,1,Pintura,,,,
031290LC,Fueiro LE - CBH A.L (M19),1,Montagem,30,031290,FUEIRO,1,Pintura,,,,
032433CO,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
032450M21,"Lat INF LE (FECHO RÁPIDO) - CBH6,0 A.L",1,Montagem,30,030599,LATERAL,1,Pintura,,,COLORIDO,
032450M21,Lat SUP - CBH 6 M17,2,Montagem,30,030587,LATERAL,1,Pintura,,,COLORIDO,
032450M21,Lat INF LD - CBH 6 A.L (M17),1,Montagem,30,030732,LATERAL,1,Pintura,,,COLORIDO,
032450M21,Traseira A.L,1,Montagem,30,031228,LATERAL,1,Pintura,,,COLORIDO,
032450M21,Banquinho,1,Montagem,30,031230,LATERAL,1,Pintura,,,COLORIDO,
032450M21,Fueiro do Banquinho,2,Montagem,30,031218,LATERAL,1,,,,,
032450M21,Tubo Espaçador A.L,1,Montagem,30,029520,FUEIRO,1,Pintura,,,,
032450M21,Fueiro LD - CBH A.L (M19),1,Montagem,30,031289,FUEIRO,1,Pintura,,,,
032450M21,Fueiro LE - CBH A.L (M19),1,Montagem,30,031290,FUEIRO,1,Pintura,,,,
032450M21,CORRENTE 12 ELOS,1,Montagem,30,028845,ESTAMPARIA,1,,,,,
032779,Eixo Dianteiro Simples F4/F6,1,Montagem,30,032779,EIXO SIMPLES,1,,,,,
032781,Eixo Traseiro Simples F4/F6,1,Montagem,30,032781,EIXO SIMPLES,1,,,,,
034037CO,CHASSI CBH7-2E RS/RD SS,1,,30,034037,CHASSI,1,Pintura,,,,
034037CO,CHASSI CBH7-2E RS/RD SS,1,Montagem,30,033052,CHASSI,1,,Solda,Serralheria,CINZA,
034037CO,TUBO HIDRAULICO CBH7-2E,1,Montagem,30,033056,CONJ INTERMED,1,Pintura,,,CINZA,
034037CO,TUBO HIDRAULICO CBH7-2E,1,Montagem,30,033056,QUALIDADE,1,,,,,
034538M21,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
034538M21,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
034538M21,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
034538M21,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
034538M21,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
034538M21,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
034538M21,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
034538M21,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
034538M21,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
034538M21,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
034538M21,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
034538M21,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
034538M21,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
034550CO,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
034550CO,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
034550CO,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
034550CO,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
034830CO,CILINDRO 6000/7t,2,Montagem,30,034830,CILINDRO,1,Pintura,,,CINZA,
034830CO,CAMISA CILINDRO 6000/7t,2,Montagem,30,034828,CILINDRO 2,1,,,,,
034830CO,HASTE CILINDRO 5000/7t,2,Montagem,30,034899,CILINDRO 2,1,,,,,
034830CO,CILINDRO 6000/7t,2,Montagem,30,034830,QUALIDADE,1,,,,,
34538M21,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
34538M21,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
34538M21,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
34538M21,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
34538M21,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
34538M21,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
34538M21,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
34538M21,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
34538M21,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
34538M21,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
34538M21,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
34538M21,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
34538M21,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
 460382LC ,"Diant SUP 0,45",1,Montagem,30,460382,LATERAL,1,Pintura,,,COLORIDO,
 460400LC ,"Diant INF 0,45",1,Montagem,30,460400,LATERAL,1,Pintura,,,COLORIDO,
622647M20,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
622647M20,CHASSI FA4 SS FIXO (M20),1,Montagem,30,031780,CHASSI,1,Pintura,Solda,,CINZA,
622647M20,Içamento Pequeno SS FAFB,1,Montagem,30,463061,IÇAMENTO,1,Pintura,,,CINZA,
622647M20,FA4FB RD,1,Montagem,30,466906,EIXO COMPLETO,1,Pintura,,,CINZA,
622647M20,Eixo FA4FB RD ,1,Montagem,30,025565,EIXO SIMPLES,1,,,,,
622647M20,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
623063LC,Tanque 4300 M22,1,Montagem,30,032770,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
623063LC,Corpo do Tanque 4300 M22,1,Montagem,30,032681,PLAT. TANQUE. CAÇAM.,1,,,,,
623063LC,Gradil 4300 M22,1,Montagem,30,032637,PLAT. TANQUE. CAÇAM.,1,,,,,
623063LC,Escada Coml T3/4,1,Montagem,30,411267,PLAT. TANQUE. CAÇAM.,1,,,,,
623063LC,Plataforma LE - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010110,PLAT. TANQUE. CAÇAM.,1,,,,,
623063LC,Plataforma LD - Bomba Andrad Chassi 90cm MFI,1,Montagem,30,010108,PLAT. TANQUE. CAÇAM.,1,,,,,
623406M24,"PLATAFORMA METÁLICA [F4,5 M24]",1,Montagem,30,035560,PLAT. TANQUE. CAÇAM.,1,Pintura,,,,
623406M24,FECHAMENTO TRASEIRO (ALT60) [MELÃO M24],1,Montagem,30,025638,LATERAIS,1,Pintura,,,COLORIDO,
623406M24,FECHAMENTO LATERAL  (ALT60) [MELÃO M24],2,Montagem,30,025688,LATERAIS,1,Pintura,,,COLORIDO,
623406M24,"FECHAMENTO DIANT (ALT60) - F4,5M 4,00x2,30m [MELÃO M24]",1,Montagem,30,025635,LATERAIS,1,Pintura,,,COLORIDO,
623406M24,"EIXO DIANTEIRO COMPLETO CS [F4,5 MELAO M24] ",1,Montagem,30,035291,EIXO COMPLETO,1,Pintura,,,CINZA,
623406M24,"EIXO TRASEIRO COMPLETO CS [F4,5 MELAO M24]",1,Montagem,30,035292,EIXO COMPLETO,1,Pintura,,,CINZA,
623406M24,CUBO 5000 SS,4,Montagem,30,222402,CUBO DE RODA,1,,,,,
623406M24,"EIXO DIANTEIRO CS [F4,5 MELAO M24]",1,Montagem,30,035289,EIXO SIMPLES,1,,,,,
623406M24,"EIXO TRASEIRO CS [F4,5 MELAO M24]",1,Montagem,30,035290,EIXO SIMPLES,1,,,,,
623406M24,"5ª RODA [F4,5 M24]",1,Montagem,30,035314,IÇAMENTO,1,Pintura,,,CINZA,
623406M24,IÇAMENTO COMPLETO S/FREIO CARR MELÃO (M14),1,,30,025880,IÇAMENTO,1,Pintura,,,CINZA,
623406M24,IÇAMENTO SIMPLES S/FREIO CARR MELÃO,1,Montagem,30,025879,IÇAMENTO,1,,,,,
623406M24,FUSO MACACO MONT CBH/CBHM,1,Montagem,30,494720,IÇAMENTO,1,,,,,
623406M24,"MANIVELA [F4,5]",1,Montagem,30,025690,IÇAMENTO,1,,,,,
623406M24,"ENGATE RÁPIDO [F4,5]",1,Montagem,30,025824,CONJ INTERMED,1,,,,,
623406M24,"CHASSI SIMPLES CS [CARR F4,5 MELAO M24]",1,Montagem,30,035286,CHASSI,1,Pintura,,,CINZA,
623406M24,COMBOIO COM ENGATE RÁPIDO - CARRETA MELÃO,1,Montagem,30,025838,SERRALHERIA,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS M21",Eixo 5000 SS,1,Montagem,30,460576,EIXO COMPLETO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS M21",Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
"CBH3,5 UG SS RS M21",Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
"CBH3,5 UG SS RS M21",5000 SS,1,Montagem,30,025617,EIXO SIMPLES,1,,,,,
"CBH3,5 UG SS RS M21",Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS M21",FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
"CBH3,5 UG SS RS M21",FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
"CBH3,5 UG SS RS M21",Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
"CBH3,5 UG SS RS M21",Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
"CBH3,5 UG SS RS M21","CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
"CBH3,5 UG SS RS M21","Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
"CBH3,5 UG SS RS M21",CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
"CBH3,5 UG SS RS M21",PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
"CBH3,5 UG SS RS M21",CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS M21",Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
"CBH3,5 UG SS RS M21",TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS M21",ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
"CBH3,5 UG SS RS M21",VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS M21",REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS M21",CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
"CBH3,5 UG SS RS M21",HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
"CBH3,5 UG SS RS M21",CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
"CBH3,5 UG SS RS M21",TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
"CBH3,5 UG SS RS M21",CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
"CBH3,5 UG SS RS MM M21",Eixo 5000 SS,1,Montagem,30,460576,EIXO COMPLETO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS MM M21",Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
"CBH3,5 UG SS RS MM M21",Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
"CBH3,5 UG SS RS MM M21",5000 SS,1,Montagem,30,025617,EIXO SIMPLES,1,,,,,
"CBH3,5 UG SS RS MM M21",Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS MM M21",FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
"CBH3,5 UG SS RS MM M21",FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
"CBH3,5 UG SS RS MM M21",Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
"CBH3,5 UG SS RS MM M21",Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
"CBH3,5 UG SS RS MM M21","CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
"CBH3,5 UG SS RS MM M21","Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
"CBH3,5 UG SS RS MM M21",CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
"CBH3,5 UG SS RS MM M21",PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
"CBH3,5 UG SS RS MM M21",CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS MM M21",Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
"CBH3,5 UG SS RS MM M21",TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS MM M21",ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
"CBH3,5 UG SS RS MM M21",VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS MM M21",REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS MM M21",CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
"CBH3,5 UG SS RS MM M21",HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
"CBH3,5 UG SS RS MM M21",CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
"CBH3,5 UG SS RS MM M21",TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
"CBH3,5 UG SS RS MM M21",CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",Eixo 5000 SS,1,Montagem,30,460576,EIXO COMPLETO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS P750(I) M21",Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
"CBH3,5 UG SS RS P750(I) M21",5000 SS,1,Montagem,30,025617,EIXO SIMPLES,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS P750(I) M21",FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
"CBH3,5 UG SS RS P750(I) M21",FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
"CBH3,5 UG SS RS P750(I) M21",Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
"CBH3,5 UG SS RS P750(I) M21","CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
"CBH3,5 UG SS RS P750(I) M21","Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS P750(I) M21",REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS P750(I) M21",TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS P750(I) M21",VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
"CBH3,5 UG SS RS P750(I) M21",CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
"CBH3,5 UG SS RS P750(I) M21",TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 FO CS RD M21,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH5 FO CS RD M21,CHASSI 5000 COM MOLA,1,Montagem,30,030637,CHASSI,1,,Solda,,,
CBH5 FO CS RD M21,Lat SUP- CBH 5 (M17),2,Montagem,30,030378,LATERAL,1,Pintura,,,COLORIDO,
CBH5 FO CS RD M21,Traseira A.L,1,Montagem,30,031228,LATERAL,1,Pintura,,,COLORIDO,
CBH5 FO CS RD M21,Banquinho,1,Montagem,30,031230,LATERAL,1,Pintura,,,COLORIDO,
CBH5 FO CS RD M21,Fueiro do Banquinho,2,Montagem,30,031218,LATERAL,1,,,,,
CBH5 FO CS RD M21,Fueiro LD - CBH A.L (M19),1,Montagem,30,031289,FUEIRO,1,Pintura,,,,
CBH5 FO CS RD M21,Fueiro LE - CBH A.L (M19),1,Montagem,30,031290,FUEIRO,1,Pintura,,,,
CBH5 FO CS RD M21,"Lat INF LE (FECHO RÁPIDO) - CBH5,0 7M³ A.L M19",1,Montagem,30,031401,LATERAL,1,Pintura,,,COLORIDO,
CBH5 FO CS RD M21,Lat INF LD - CBH5 7M³ A.L M19,1,Montagem,30,031422,LATERAL,1,Pintura,,,COLORIDO,
CBH5 FO CS RD M21,"CBH 5,0 - A.L",1,Montagem,30,032361,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH5 FO CS RD M21,Eixo Completo CS (5000) CBHM,1,Montagem,30,460722,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 FO CS RD M21,Eixos Simples CS 5000 CBHM,1,Montagem,30,025553,EIXO SIMPLES,1,,,,,
CBH5 FO CS RD M21,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBH5 FO CS RD M21,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH5 FO CS RD M21,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBH5 FO CS RD M21,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 FO CS RD M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 FO CS RD M21,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 FO CS RD M21,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 FO CS RD M21,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBH5 FO CS RD M21,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBH5 FO CS RD M21,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBH5 FO CS RD M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 FO CS RD M21,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH5 FO CS RD M21,CORRENTE 12 ELOS,1,Montagem,30,028845,ESTAMPARIA,1,,,,,
CBH5 FO CS RD M21,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBH5 FO CS RD M21,Tubo Espaçador A.L,1,Montagem,30,029520,FUEIRO,1,Pintura,,,COLORIDO,
CBH5 FO CS RD M21,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBH5 FO CS RD M21,"Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 FO CS RD M21,CHASSI 5000 COM MOLA [COMPLETO],1,,30,030638,CHASSI,1,Pintura,,,CINZA,
CBH5 FO SC RD BE MM M21,VARAO FRENAGEM 5000 CBHM,2,,30,425035,EIXO COMPLETO,1,,,,,
CBH5 FO SC RD BE MM M21,Varão Acionador de Freio - CBHM 5000,1,,30,466803,EIXO COMPLETO,1,,,,,
CBH5 FO SC RD BE MM M21,Eixo Completo SC RD (5000) CBHM,1,Montagem,30,464922,EIXO COMPLETO,1,Pintura,,Serralheria,CINZA,
CBH5 FO SC RD BE MM M21,CHASSI CBHF,1,Montagem,30,024030,CHASSI,1,Pintura,Solda,Serralheria,CINZA,
CBH5 FO SC RD BE MM M21,Eixo Simples SC CBHM 5000/CBH4,1,Montagem,30,025608,EIXO SIMPLES,1,,,,,
CBH5 FO SC RD BE MM M21,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH5 FO SC RD BE MM M21,Tubo Espaçador A.L,1,Montagem,30,029520,FUEIRO,1,Pintura,,Serralheria,,
CBH5 FO SC RD BE MM M21,Fueiro LD - CBH A.L (M19),1,Montagem,30,031289,FUEIRO,1,Pintura,,Serralheria,,
CBH5 FO SC RD BE MM M21,Fueiro LE - CBH A.L (M19),1,Montagem,30,031290,FUEIRO,1,Pintura,,Serralheria,,
